DEPARTAMENTO,calendar_start_date,calendar_end_date,Year,dengue_total,Temperature,Rain
JINOTEGA,2016-08-21,2016-08-27,2016,126,22.17142857142857,23.200000000000003
LEON,2016-08-21,2016-08-27,2016,103,27.757142857142856,104.39999999999999
MADRIZ,2016-08-21,2016-08-27,2016,63,24.357142857142858,19.7
MANAGUA,2016-08-21,2016-08-27,2016,360,28.042857142857144,18.6
MASAYA,2016-08-21,2016-08-27,2016,71,26.34285714285714,20
MATAGALPA,2016-08-21,2016-08-27,2016,287,24.114285714285714,23.200000000000003
NUEVA SEGOVIA,2016-08-21,2016-08-27,2016,181,25,27.3
REGION AUTONOMA DEL ATLANTICO SUR,2016-08-21,2016-08-27,2016,34,26.45714285714286,42.7
RIO SAN JUAN,2016-08-21,2016-08-27,2016,107,26.142857142857142,36.2
RIVAS,2016-08-21,2016-08-27,2016,69,26.742857142857144,32.7
ZELAYA CENTRAL,2016-08-21,2016-08-27,2016,77,25.400000000000002,35.5
BILWI,2016-08-28,2016-09-03,2016,42,27.057142857142857,34.8
BOACO,2016-08-28,2016-09-03,2016,152,25.042857142857144,67.60000000000001
CARAZO,2016-08-28,2016-09-03,2016,26,24.014285714285716,81.3
CHINANDEGA,2016-08-28,2016-09-03,2016,155,26.47142857142857,92.9
CHONTALES,2016-08-28,2016-09-03,2016,67,26.07142857142857,62.4
ESTELI,2016-08-28,2016-09-03,2016,162,23.057142857142857,110.89999999999999
GRANADA,2016-08-28,2016-09-03,2016,88,26.7,49.2
JINOTEGA,2016-08-28,2016-09-03,2016,105,22.071428571428573,73.7
LEON,2016-08-28,2016-09-03,2016,70,25.92857142857143,88.9
MADRIZ,2016-08-28,2016-09-03,2016,46,23.6,97
MANAGUA,2016-08-28,2016-09-03,2016,243,26.957142857142856,49.8
MASAYA,2016-08-28,2016-09-03,2016,70,25.8,49.2
MATAGALPA,2016-08-28,2016-09-03,2016,248,23.757142857142856,73.7
NUEVA SEGOVIA,2016-08-28,2016-09-03,2016,171,24.385714285714286,72
REGION AUTONOMA DEL ATLANTICO SUR,2016-08-28,2016-09-03,2016,36,26.5,40.5
RIO SAN JUAN,2016-08-28,2016-09-03,2016,82,26.085714285714285,81.60000000000001
RIVAS,2016-08-28,2016-09-03,2016,47,26.400000000000002,58.8
ZELAYA CENTRAL,2016-08-28,2016-09-03,2016,56,25.5,36.9
BILWI,2016-09-04,2016-09-10,2016,69,26.34285714285714,60.4
BOACO,2016-09-04,2016-09-10,2016,129,24.728571428571428,26.9
CARAZO,2016-09-04,2016-09-10,2016,29,24.285714285714285,22.2
CHINANDEGA,2016-09-04,2016-09-10,2016,136,27.65714285714286,40
CHONTALES,2016-09-04,2016-09-10,2016,96,26.042857142857144,16.2
ESTELI,2016-09-04,2016-09-10,2016,177,23.457142857142856,22.7
GRANADA,2016-09-04,2016-09-10,2016,82,26.914285714285715,25.2
JINOTEGA,2016-09-04,2016-09-10,2016,69,21.47142857142857,15.4
LEON,2016-09-04,2016-09-10,2016,85,27.34285714285714,58.6
MADRIZ,2016-09-04,2016-09-10,2016,43,23.428571428571427,7
MANAGUA,2016-09-04,2016-09-10,2016,158,27.457142857142856,17.3
MASAYA,2016-09-04,2016-09-10,2016,49,26.014285714285712,25.2
MATAGALPA,2016-09-04,2016-09-10,2016,200,23.37142857142857,15.4
NUEVA SEGOVIA,2016-09-04,2016-09-10,2016,110,23.857142857142858,16.6
REGION AUTONOMA DEL ATLANTICO SUR,2016-09-04,2016-09-10,2016,52,25.557142857142857,110
RIO SAN JUAN,2016-09-04,2016-09-10,2016,122,25.32857142857143,61.2
RIVAS,2016-09-04,2016-09-10,2016,42,26.3,67.9
ZELAYA CENTRAL,2016-09-04,2016-09-10,2016,75,24.485714285714284,71.5
BILWI,2016-09-11,2016-09-17,2016,41,26.357142857142858,55.4
BOACO,2016-09-11,2016-09-17,2016,121,24.442857142857143,69.6
CARAZO,2016-09-11,2016-09-17,2016,24,23.8,91.8
CHINANDEGA,2016-09-11,2016-09-17,2016,92,26.6,112.3
CHONTALES,2016-09-11,2016-09-17,2016,94,25.714285714285715,58.599999999999994
ESTELI,2016-09-11,2016-09-17,2016,135,23.12857142857143,54.6
GRANADA,2016-09-11,2016-09-17,2016,70,26.32857142857143,66.7
JINOTEGA,2016-09-11,2016-09-17,2016,44,21.67142857142857,43.1
LEON,2016-09-11,2016-09-17,2016,44,26.142857142857142,105.8
MADRIZ,2016-09-11,2016-09-17,2016,50,23.571428571428573,36
MANAGUA,2016-09-11,2016-09-17,2016,126,26.757142857142856,49.9
MASAYA,2016-09-11,2016-09-17,2016,37,25.414285714285715,66.7
MATAGALPA,2016-09-11,2016-09-17,2016,179,23.400000000000002,43.1
NUEVA SEGOVIA,2016-09-11,2016-09-17,2016,99,24.1,39
REGION AUTONOMA DEL ATLANTICO SUR,2016-09-11,2016-09-17,2016,54,25.814285714285713,80.4
RIO SAN JUAN,2016-09-11,2016-09-17,2016,107,25.757142857142856,79.1
RIVAS,2016-09-11,2016-09-17,2016,38,26.2,223.1
ZELAYA CENTRAL,2016-09-11,2016-09-17,2016,43,24.685714285714287,63.1
BILWI,2016-09-18,2016-09-24,2016,37,26.085714285714285,68.4
BOACO,2016-09-18,2016-09-24,2016,200,24.6,38.7
CARAZO,2016-09-18,2016-09-24,2016,19,24.37142857142857,21.2
CHINANDEGA,2016-09-18,2016-09-24,2016,78,27.514285714285716,75.3
CHONTALES,2016-09-18,2016-09-24,2016,79,26.071428571428573,33.2
ESTELI,2016-09-18,2016-09-24,2016,125,23.228571428571428,38.3
GRANADA,2016-09-18,2016-09-24,2016,67,26.885714285714286,34.5
JINOTEGA,2016-09-18,2016-09-24,2016,67,21.47142857142857,23
LEON,2016-09-18,2016-09-24,2016,63,27.271428571428572,50.199999999999996
MADRIZ,2016-09-18,2016-09-24,2016,37,23.52857142857143,37.9
MANAGUA,2016-09-18,2016-09-24,2016,183,27.485714285714288,16.7
MASAYA,2016-09-18,2016-09-24,2016,60,25.914285714285715,34.5
MATAGALPA,2016-09-18,2016-09-24,2016,217,23.32857142857143,23
NUEVA SEGOVIA,2016-09-18,2016-09-24,2016,116,24,36.5
REGION AUTONOMA DEL ATLANTICO SUR,2016-09-18,2016-09-24,2016,26,25.514285714285716,76
RIO SAN JUAN,2016-09-18,2016-09-24,2016,70,25.885714285714286,47.8
RIVAS,2016-09-18,2016-09-24,2016,43,26.62857142857143,26.5
ZELAYA CENTRAL,2016-09-18,2016-09-24,2016,74,24.542857142857144,44.8
BILWI,2016-09-25,2016-10-01,2016,50,27.1,35.5
BOACO,2016-09-25,2016-10-01,2016,149,25.228571428571428,12
CARAZO,2016-09-25,2016-10-01,2016,19,24.67142857142857,9.200000000000001
CHINANDEGA,2016-09-25,2016-10-01,2016,114,28.02857142857143,25.1
CHONTALES,2016-09-25,2016-10-01,2016,71,26.557142857142857,11.1
ESTELI,2016-09-25,2016-10-01,2016,135,23.785714285714285,5.8999999999999995
GRANADA,2016-09-25,2016-10-01,2016,61,27.2,20.3
JINOTEGA,2016-09-25,2016-10-01,2016,62,22.099999999999998,6.4
LEON,2016-09-25,2016-10-01,2016,59,27.714285714285715,27.4
MADRIZ,2016-09-25,2016-10-01,2016,28,24.071428571428573,2.8
MANAGUA,2016-09-25,2016-10-01,2016,130,27.942857142857143,10.5
MASAYA,2016-09-25,2016-10-01,2016,79,26.3,20.3
MATAGALPA,2016-09-25,2016-10-01,2016,213,24.014285714285716,6.4
NUEVA SEGOVIA,2016-09-25,2016-10-01,2016,162,24.62857142857143,6.4
REGION AUTONOMA DEL ATLANTICO SUR,2016-09-25,2016-10-01,2016,24,26.042857142857144,56.199999999999996
RIO SAN JUAN,2016-09-25,2016-10-01,2016,62,26.1,38.3
RIVAS,2016-09-25,2016-10-01,2016,41,26.757142857142856,34.1
ZELAYA CENTRAL,2016-09-25,2016-10-01,2016,61,25.1,42.5
BILWI,2016-10-02,2016-10-08,2016,24,26.84285714285714,41.6
BOACO,2016-10-02,2016-10-08,2016,131,24.82857142857143,69.9
CARAZO,2016-10-02,2016-10-08,2016,22,23.9,66.4
CHINANDEGA,2016-10-02,2016-10-08,2016,109,26.442857142857143,77.9
CHONTALES,2016-10-02,2016-10-08,2016,92,25.9,51.5
ESTELI,2016-10-02,2016-10-08,2016,137,22.957142857142856,63.699999999999996
GRANADA,2016-10-02,2016-10-08,2016,53,26.614285714285714,74.39999999999999
JINOTEGA,2016-10-02,2016-10-08,2016,61,21.914285714285715,55.2
LEON,2016-10-02,2016-10-08,2016,64,25.900000000000002,80
MADRIZ,2016-10-02,2016-10-08,2016,22,23.914285714285715,29.9
MANAGUA,2016-10-02,2016-10-08,2016,114,26.9,44.3
MASAYA,2016-10-02,2016-10-08,2016,75,25.685714285714287,74.39999999999999
MATAGALPA,2016-10-02,2016-10-08,2016,206,23.585714285714285,55.2
NUEVA SEGOVIA,2016-10-02,2016-10-08,2016,141,24.87142857142857,26
REGION AUTONOMA DEL ATLANTICO SUR,2016-10-02,2016-10-08,2016,38,26.4,58
RIO SAN JUAN,2016-10-02,2016-10-08,2016,79,26.3,57
RIVAS,2016-10-02,2016-10-08,2016,41,26.285714285714285,50.9
ZELAYA CENTRAL,2016-10-02,2016-10-08,2016,47,25.442857142857143,52
BILWI,2016-10-09,2016-10-15,2016,35,25.97142857142857,72.9
BOACO,2016-10-09,2016-10-15,2016,152,24.557142857142857,43.5
CARAZO,2016-10-09,2016-10-15,2016,17,24.014285714285716,32.3
CHINANDEGA,2016-10-09,2016-10-15,2016,98,27.17142857142857,87.5
CHONTALES,2016-10-09,2016-10-15,2016,88,25.82857142857143,27
ESTELI,2016-10-09,2016-10-15,2016,156,23.142857142857142,61.2
GRANADA,2016-10-09,2016-10-15,2016,47,26.614285714285714,35.2
JINOTEGA,2016-10-09,2016-10-15,2016,90,21.442857142857143,67
LEON,2016-10-09,2016-10-15,2016,55,26.728571428571428,77.4
MADRIZ,2016-10-09,2016-10-15,2016,27,23.47142857142857,20.900000000000002
MANAGUA,2016-10-09,2016-10-15,2016,166,27.114285714285714,23.9
MASAYA,2016-10-09,2016-10-15,2016,74,25.642857142857142,35.2
MATAGALPA,2016-10-09,2016-10-15,2016,184,23.32857142857143,67
NUEVA SEGOVIA,2016-10-09,2016-10-15,2016,168,23.985714285714284,19.3
REGION AUTONOMA DEL ATLANTICO SUR,2016-10-09,2016-10-15,2016,24,25.114285714285714,96.4
RIO SAN JUAN,2016-10-09,2016-10-15,2016,73,25.214285714285715,57.300000000000004
RIVAS,2016-10-09,2016-10-15,2016,58,26.142857142857142,75.8
ZELAYA CENTRAL,2016-10-09,2016-10-15,2016,42,24.1,58.2
BILWI,2016-10-16,2016-10-22,2016,67,25.15714285714286,121.5
BOACO,2016-10-16,2016-10-22,2016,134,23.585714285714285,136.1
CARAZO,2016-10-16,2016-10-22,2016,13,22.914285714285715,164.6
CHINANDEGA,2016-10-16,2016-10-22,2016,70,25.47142857142857,282.2
CHONTALES,2016-10-16,2016-10-22,2016,85,24.82857142857143,220.2
ESTELI,2016-10-16,2016-10-22,2016,135,22.042857142857144,194
GRANADA,2016-10-16,2016-10-22,2016,51,25.557142857142857,158.4
JINOTEGA,2016-10-16,2016-10-22,2016,59,20.7,134
LEON,2016-10-16,2016-10-22,2016,46,24.92857142857143,297.40000000000003
MADRIZ,2016-10-16,2016-10-22,2016,37,22.32857142857143,179.3
MANAGUA,2016-10-16,2016-10-22,2016,147,25.685714285714287,127.6
MASAYA,2016-10-16,2016-10-22,2016,69,24.614285714285714,158.4
MATAGALPA,2016-10-16,2016-10-22,2016,174,22.385714285714286,134
NUEVA SEGOVIA,2016-10-16,2016-10-22,2016,137,22.84285714285714,141
REGION AUTONOMA DEL ATLANTICO SUR,2016-10-16,2016-10-22,2016,23,24.985714285714284,143.3
RIO SAN JUAN,2016-10-16,2016-10-22,2016,80,25.6,77.4
RIVAS,2016-10-16,2016-10-22,2016,42,25.442857142857143,189.7
ZELAYA CENTRAL,2016-10-16,2016-10-22,2016,40,24,142.2
BILWI,2016-10-23,2016-10-29,2016,78,25.52857142857143,58.900000000000006
BOACO,2016-10-23,2016-10-29,2016,149,24.400000000000002,15.4
CARAZO,2016-10-23,2016-10-29,2016,13,23.957142857142856,14.7
CHINANDEGA,2016-10-23,2016-10-29,2016,92,27.228571428571428,11.700000000000001
CHONTALES,2016-10-23,2016-10-29,2016,99,25.62857142857143,19.4
ESTELI,2016-10-23,2016-10-29,2016,131,22.34285714285714,18.3
GRANADA,2016-10-23,2016-10-29,2016,48,26.7,16.2
JINOTEGA,2016-10-23,2016-10-29,2016,47,20.742857142857144,15
LEON,2016-10-23,2016-10-29,2016,37,26.728571428571428,28.5
MADRIZ,2016-10-23,2016-10-29,2016,31,22.7,7.6
MANAGUA,2016-10-23,2016-10-29,2016,152,26.95714285714286,9.2
MASAYA,2016-10-23,2016-10-29,2016,64,25.685714285714287,16.2
MATAGALPA,2016-10-23,2016-10-29,2016,154,22.67142857142857,15
NUEVA SEGOVIA,2016-10-23,2016-10-29,2016,138,23.042857142857144,12.799999999999999
REGION AUTONOMA DEL ATLANTICO SUR,2016-10-23,2016-10-29,2016,21,25.114285714285714,70
RIO SAN JUAN,2016-10-23,2016-10-29,2016,61,25.442857142857143,45.6
RIVAS,2016-10-23,2016-10-29,2016,53,26.385714285714286,17.5
ZELAYA CENTRAL,2016-10-23,2016-10-29,2016,42,24.32857142857143,50.1
BILWI,2016-10-30,2016-11-05,2016,39,25.84285714285714,39.5
BOACO,2016-10-30,2016-11-05,2016,136,24.228571428571428,44.9
CARAZO,2016-10-30,2016-11-05,2016,16,23.614285714285714,67.7
CHINANDEGA,2016-10-30,2016-11-05,2016,77,26.47142857142857,81.6
CHONTALES,2016-10-30,2016-11-05,2016,76,25.52857142857143,43.1
ESTELI,2016-10-30,2016-11-05,2016,123,22.642857142857142,61.3
GRANADA,2016-10-30,2016-11-05,2016,58,26.257142857142856,51.1
JINOTEGA,2016-10-30,2016-11-05,2016,46,21.02857142857143,43.5
LEON,2016-10-30,2016-11-05,2016,31,25.928571428571427,104.7
MADRIZ,2016-10-30,2016-11-05,2016,23,23.185714285714287,24.2
MANAGUA,2016-10-30,2016-11-05,2016,136,26.614285714285714,25.8
MASAYA,2016-10-30,2016-11-05,2016,78,25.3,51.1
MATAGALPA,2016-10-30,2016-11-05,2016,136,22.757142857142856,43.5
NUEVA SEGOVIA,2016-10-30,2016-11-05,2016,124,23.628571428571426,33.7
REGION AUTONOMA DEL ATLANTICO SUR,2016-10-30,2016-11-05,2016,27,25.214285714285715,62.6
RIO SAN JUAN,2016-10-30,2016-11-05,2016,62,25.357142857142858,62
RIVAS,2016-10-30,2016-11-05,2016,62,26.15714285714286,62.2
ZELAYA CENTRAL,2016-10-30,2016-11-05,2016,56,24.385714285714286,44.4
BILWI,2016-11-06,2016-11-12,2016,27,25.428571428571427,36
BOACO,2016-11-06,2016-11-12,2016,145,24.314285714285713,1.6
CARAZO,2016-11-06,2016-11-12,2016,16,24.04285714285714,25.5
CHINANDEGA,2016-11-06,2016-11-12,2016,79,27.357142857142858,3.3000000000000003
CHONTALES,2016-11-06,2016-11-12,2016,116,25.757142857142856,18.5
ESTELI,2016-11-06,2016-11-12,2016,159,22.514285714285716,4.8
GRANADA,2016-11-06,2016-11-12,2016,81,26.714285714285715,16.3
JINOTEGA,2016-11-06,2016-11-12,2016,46,20.785714285714285,5.6
LEON,2016-11-06,2016-11-12,2016,61,26.942857142857143,9
MADRIZ,2016-11-06,2016-11-12,2016,11,22.557142857142857,2.8000000000000003
MANAGUA,2016-11-06,2016-11-12,2016,140,27.228571428571428,6
MASAYA,2016-11-06,2016-11-12,2016,93,25.7,16.3
MATAGALPA,2016-11-06,2016-11-12,2016,185,22.7,5.6
NUEVA SEGOVIA,2016-11-06,2016-11-12,2016,128,23,8.2
REGION AUTONOMA DEL ATLANTICO SUR,2016-11-06,2016-11-12,2016,25,25.385714285714286,56.7
RIO SAN JUAN,2016-11-06,2016-11-12,2016,85,25.557142857142857,39.2
RIVAS,2016-11-06,2016-11-12,2016,67,26.357142857142858,77.3
ZELAYA CENTRAL,2016-11-06,2016-11-12,2016,75,24.442857142857143,40.2
BILWI,2016-11-13,2016-11-19,2016,21,24.34285714285714,102.2
BOACO,2016-11-13,2016-11-19,2016,151,23.95714285714286,19.5
CARAZO,2016-11-13,2016-11-19,2016,31,23.585714285714285,33.3
CHINANDEGA,2016-11-13,2016-11-19,2016,69,26.928571428571427,20.9
CHONTALES,2016-11-13,2016-11-19,2016,131,25.271428571428572,38.2
ESTELI,2016-11-13,2016-11-19,2016,121,22.32857142857143,22.700000000000003
GRANADA,2016-11-13,2016-11-19,2016,88,26.357142857142858,29.1
JINOTEGA,2016-11-13,2016-11-19,2016,29,20.414285714285715,18.8
LEON,2016-11-13,2016-11-19,2016,51,26.3,63.1
MADRIZ,2016-11-13,2016-11-19,2016,23,22.32857142857143,16.6
MANAGUA,2016-11-13,2016-11-19,2016,100,26.8,19.8
MASAYA,2016-11-13,2016-11-19,2016,64,25.4,29.1
MATAGALPA,2016-11-13,2016-11-19,2016,198,22.414285714285715,18.8
NUEVA SEGOVIA,2016-11-13,2016-11-19,2016,130,22.742857142857144,28
REGION AUTONOMA DEL ATLANTICO SUR,2016-11-13,2016-11-19,2016,20,24.15714285714286,161.20000000000002
RIO SAN JUAN,2016-11-13,2016-11-19,2016,95,24.757142857142856,94.3
RIVAS,2016-11-13,2016-11-19,2016,91,26.042857142857144,32.2
ZELAYA CENTRAL,2016-11-13,2016-11-19,2016,81,23.614285714285714,96.6
BILWI,2016-11-20,2016-11-26,2016,19,24.785714285714285,101.7
BOACO,2016-11-20,2016-11-26,2016,133,23.599999999999998,12.299999999999999
CARAZO,2016-11-20,2016-11-26,2016,23,23.12857142857143,21.2
CHINANDEGA,2016-11-20,2016-11-26,2016,75,26.428571428571427,5.1
CHONTALES,2016-11-20,2016-11-26,2016,129,24.685714285714287,20.7
ESTELI,2016-11-20,2016-11-26,2016,129,22,6.8
GRANADA,2016-11-20,2016-11-26,2016,73,25.97142857142857,21.1
JINOTEGA,2016-11-20,2016-11-26,2016,48,19.900000000000002,8.9
LEON,2016-11-20,2016-11-26,2016,46,25.957142857142856,17.4
MADRIZ,2016-11-20,2016-11-26,2016,15,21.52857142857143,10.299999999999999
MANAGUA,2016-11-20,2016-11-26,2016,87,26.271428571428572,8.5
MASAYA,2016-11-20,2016-11-26,2016,41,24.9,21.1
MATAGALPA,2016-11-20,2016-11-26,2016,203,22.114285714285714,8.9
NUEVA SEGOVIA,2016-11-20,2016-11-26,2016,103,21.885714285714286,18.4
REGION AUTONOMA DEL ATLANTICO SUR,2016-11-20,2016-11-26,2016,20,24.257142857142856,133.5
RIO SAN JUAN,2016-11-20,2016-11-26,2016,96,24.685714285714287,83.6
RIVAS,2016-11-20,2016-11-26,2016,46,25.685714285714287,38.1
ZELAYA CENTRAL,2016-11-20,2016-11-26,2016,61,23.5,46.9
BILWI,2016-11-27,2016-12-03,2016,31,25.8,7.4
BOACO,2016-11-27,2016-12-03,2016,79,24.514285714285712,3.1
CARAZO,2016-11-27,2016-12-03,2016,22,23.957142857142856,2.1
CHINANDEGA,2016-11-27,2016-12-03,2016,62,27.02857142857143,3.5
CHONTALES,2016-11-27,2016-12-03,2016,65,25.757142857142856,4.3
ESTELI,2016-11-27,2016-12-03,2016,101,22.785714285714285,1.6
GRANADA,2016-11-27,2016-12-03,2016,61,26.514285714285716,3.1
JINOTEGA,2016-11-27,2016-12-03,2016,55,20.942857142857143,2
LEON,2016-11-27,2016-12-03,2016,37,26.414285714285715,6.6
MADRIZ,2016-11-27,2016-12-03,2016,2,22.914285714285715,0.4
MANAGUA,2016-11-27,2016-12-03,2016,180,27.4,0.30000000000000004
MASAYA,2016-11-27,2016-12-03,2016,43,25.6,3.1
MATAGALPA,2016-11-27,2016-12-03,2016,173,22.928571428571427,2
NUEVA SEGOVIA,2016-11-27,2016-12-03,2016,110,23.271428571428572,0.6
REGION AUTONOMA DEL ATLANTICO SUR,2016-11-27,2016-12-03,2016,15,25.385714285714286,28.7
RIO SAN JUAN,2016-11-27,2016-12-03,2016,83,25.314285714285713,31
RIVAS,2016-11-27,2016-12-03,2016,30,26.114285714285714,8.6
ZELAYA CENTRAL,2016-11-27,2016-12-03,2016,39,24.485714285714288,16
BILWI,2016-12-04,2016-12-10,2016,17,25.714285714285715,20.3
BOACO,2016-12-04,2016-12-10,2016,91,24.32857142857143,4.7
CARAZO,2016-12-04,2016-12-10,2016,13,23.65714285714286,20.900000000000002
CHINANDEGA,2016-12-04,2016-12-10,2016,52,26.885714285714286,13.8
CHONTALES,2016-12-04,2016-12-10,2016,64,25.285714285714285,10.1
ESTELI,2016-12-04,2016-12-10,2016,83,22.714285714285715,2.1
GRANADA,2016-12-04,2016-12-10,2016,58,26.099999999999998,14.6
JINOTEGA,2016-12-04,2016-12-10,2016,44,20.885714285714286,1.8
LEON,2016-12-04,2016-12-10,2016,20,26.45714285714286,7.4
MADRIZ,2016-12-04,2016-12-10,2016,10,22.9,3.1
MANAGUA,2016-12-04,2016-12-10,2016,192,27.014285714285716,4.8
MASAYA,2016-12-04,2016-12-10,2016,35,25.285714285714285,14.6
MATAGALPA,2016-12-04,2016-12-10,2016,168,22.914285714285715,1.8
NUEVA SEGOVIA,2016-12-04,2016-12-10,2016,87,23.514285714285712,3.6
REGION AUTONOMA DEL ATLANTICO SUR,2016-12-04,2016-12-10,2016,13,25.04285714285714,40.8
RIO SAN JUAN,2016-12-04,2016-12-10,2016,70,25,63.9
RIVAS,2016-12-04,2016-12-10,2016,38,25.714285714285715,60.6
ZELAYA CENTRAL,2016-12-04,2016-12-10,2016,30,24.057142857142857,38.9
BILWI,2016-12-11,2016-12-17,2016,24,25.04285714285714,85
BOACO,2016-12-11,2016-12-17,2016,116,23.15714285714286,41
CARAZO,2016-12-11,2016-12-17,2016,52,23.185714285714283,25.8
CHINANDEGA,2016-12-11,2016-12-17,2016,50,27.3,10.8
CHONTALES,2016-12-11,2016-12-17,2016,63,24.4,51.300000000000004
ESTELI,2016-12-11,2016-12-17,2016,84,22.12857142857143,24.299999999999997
GRANADA,2016-12-11,2016-12-17,2016,117,25.485714285714288,39
JINOTEGA,2016-12-11,2016-12-17,2016,72,19.9,38.1
LEON,2016-12-11,2016-12-17,2016,13,26.757142857142856,10.9
MADRIZ,2016-12-11,2016-12-17,2016,10,21.442857142857143,23.099999999999998
MANAGUA,2016-12-11,2016-12-17,2016,136,26.185714285714287,21.2
MASAYA,2016-12-11,2016-12-17,2016,37,24.571428571428573,39
MATAGALPA,2016-12-11,2016-12-17,2016,152,21.9,38.1
NUEVA SEGOVIA,2016-12-11,2016-12-17,2016,112,21.885714285714286,28.400000000000002
REGION AUTONOMA DEL ATLANTICO SUR,2016-12-11,2016-12-17,2016,22,24.57142857142857,108.2
RIO SAN JUAN,2016-12-11,2016-12-17,2016,108,24.757142857142856,111.6
RIVAS,2016-12-11,2016-12-17,2016,38,25.185714285714287,82.2
ZELAYA CENTRAL,2016-12-11,2016-12-17,2016,45,23.485714285714284,86.60000000000001
BILWI,2016-12-18,2016-12-24,2016,15,25.12857142857143,39
BOACO,2016-12-18,2016-12-24,2016,53,23.37142857142857,2.9
CARAZO,2016-12-18,2016-12-24,2016,19,23.514285714285716,1.3
CHINANDEGA,2016-12-18,2016-12-24,2016,44,27.914285714285715,0.6
CHONTALES,2016-12-18,2016-12-24,2016,68,24.67142857142857,4.6
ESTELI,2016-12-18,2016-12-24,2016,57,22.114285714285714,2.3
GRANADA,2016-12-18,2016-12-24,2016,76,25.771428571428572,4.6000000000000005
JINOTEGA,2016-12-18,2016-12-24,2016,63,19.82857142857143,5.8
LEON,2016-12-18,2016-12-24,2016,15,27.357142857142858,0.4
MADRIZ,2016-12-18,2016-12-24,2016,18,21.8,6.8999999999999995
MANAGUA,2016-12-18,2016-12-24,2016,93,26.757142857142856,0.1
MASAYA,2016-12-18,2016-12-24,2016,24,24.942857142857143,4.6000000000000005
MATAGALPA,2016-12-18,2016-12-24,2016,114,21.97142857142857,5.8
NUEVA SEGOVIA,2016-12-18,2016-12-24,2016,47,22.271428571428572,10.799999999999999
REGION AUTONOMA DEL ATLANTICO SUR,2016-12-18,2016-12-24,2016,15,24.37142857142857,51.9
RIO SAN JUAN,2016-12-18,2016-12-24,2016,51,24.728571428571428,57
RIVAS,2016-12-18,2016-12-24,2016,30,25.32857142857143,14.799999999999999
ZELAYA CENTRAL,2016-12-18,2016-12-24,2016,21,23.485714285714284,48.2
BILWI,2016-12-25,2016-12-31,2016,9,24.84285714285714,45.1
BOACO,2016-12-25,2016-12-31,2016,40,23.085714285714285,3.7
CARAZO,2016-12-25,2016-12-31,2016,14,23.485714285714284,0.5
CHINANDEGA,2016-12-25,2016-12-31,2016,24,27.97142857142857,2.8000000000000003
CHONTALES,2016-12-25,2016-12-31,2016,41,24.5,2.3
ESTELI,2016-12-25,2016-12-31,2016,60,21.885714285714286,1.3
GRANADA,2016-12-25,2016-12-31,2016,60,25.685714285714287,2.1
JINOTEGA,2016-12-25,2016-12-31,2016,76,19.428571428571427,3.3000000000000003
LEON,2016-12-25,2016-12-31,2016,15,27.357142857142858,1.7
MADRIZ,2016-12-25,2016-12-31,2016,23,21.071428571428573,1.9
MANAGUA,2016-12-25,2016-12-31,2016,95,26.714285714285715,1.4
MASAYA,2016-12-25,2016-12-31,2016,29,24.8,2.1
MATAGALPA,2016-12-25,2016-12-31,2016,109,21.6,3.3000000000000003
NUEVA SEGOVIA,2016-12-25,2016-12-31,2016,53,21.45714285714286,3.6
REGION AUTONOMA DEL ATLANTICO SUR,2016-12-25,2016-12-31,2016,6,24.4,47.7
RIO SAN JUAN,2016-12-25,2016-12-31,2016,31,24.514285714285716,56.5
RIVAS,2016-12-25,2016-12-31,2016,42,25.2,9.7
ZELAYA CENTRAL,2016-12-25,2016-12-31,2016,16,23.385714285714286,48.6
BILWI,2017-01-01,2017-01-07,2017,13,25.257142857142856,15.4
BOACO,2017-01-01,2017-01-07,2017,93,23.15714285714286,1
CARAZO,2017-01-01,2017-01-07,2017,18,23.271428571428572,1
CHINANDEGA,2017-01-01,2017-01-07,2017,32,26.857142857142858,1.2
CHONTALES,2017-01-01,2017-01-07,2017,98,25.442857142857143,1.8
ESTELI,2017-01-01,2017-01-07,2017,57,21.4,0.4
GRANADA,2017-01-01,2017-01-07,2017,66,26.114285714285714,4.2
JINOTEGA,2017-01-01,2017-01-07,2017,89,19.785714285714285,1.8
LEON,2017-01-01,2017-01-07,2017,15,28,0.9
MADRIZ,2017-01-01,2017-01-07,2017,20,22.02857142857143,2.4
MANAGUA,2017-01-01,2017-01-07,2017,102,26.82857142857143,1.2
MASAYA,2017-01-01,2017-01-07,2017,46,23.9,3.5
MATAGALPA,2017-01-01,2017-01-07,2017,133,22.042857142857144,0.2
NUEVA SEGOVIA,2017-01-01,2017-01-07,2017,137,23.2,0.4
REGION AUTONOMA DEL ATLANTICO SUR,2017-01-01,2017-01-07,2017,13,25.17142857142857,53.300000000000004
RIO SAN JUAN,2017-01-01,2017-01-07,2017,84,25.12857142857143,6.8
RIVAS,2017-01-01,2017-01-07,2017,41,25.942857142857143,2.4000000000000004
ZELAYA CENTRAL,2017-01-01,2017-01-07,2017,56,24.042857142857144,35.1
BILWI,2017-01-08,2017-01-14,2017,6,24.5,27.6
